Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
MATERNELLES (année scolaire 2019/2020);PROCESSION (66) MAT;66 RUE DE LA PROCESSION;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.309429981956326, 48.836574143941256]}";48.8365741439,2.30942998196
MATERNELLES (année scolaire 2019/2020);MADAME (40) MAT;40 RUE MADAME;6ème Ardt;75106;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.33161883372108, 48.84914349916847]}";48.8491434992,2.33161883372
MATERNELLES (année scolaire 2019/2020);DURANTI (10 B) MAT;10 bis RUE DURANTI;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.383913549272337, 48.860585428532644]}";48.8605854285,2.38391354927
MATERNELLES (année scolaire 2019/2020);SOUZY (5) MAT;5 CITE SOUZY;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.388751241172848, 48.85169542244519]}";48.8516954224,2.38875124117
MATERNELLES (année scolaire 2019/2020);ST DIDIER (15B) POLY;15 bis RUE SAINT-DIDIER;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.28760309990275, 48.86614055672318]}";48.8661405567,2.2876030999
MATERNELLES (année scolaire 2019/2020);EBLE (14) MAT;14 RUE EBLE;7ème Ardt;75107;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3129223062974438, 48.8489953573269]}";48.8489953573,2.3129223063
MATERNELLES (année scolaire 2019/2020);ST DENIS (221) MAT;221 RUE SAINT-DENIS;2ème Ardt;75102;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.351237746362123, 48.86694758352333]}";48.8669475835,2.35123774636
MATERNELLES (année scolaire 2019/2020);PIVER (7) MAT;7 PASSAGE PIVER;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.374529271461418, 48.87039137176156]}";48.8703913718,2.37452927146
MATERNELLES (année scolaire 2017/2018);GODEFROY CAVAIGNAC (31) MAT;31 rue GODEFROY CAVAIGNAC;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.380704174550448, 48.85576092106946]}";48.8557609211,2.38070417455
MATERNELLES (année scolaire 2017/2018);MOSCOU (7) MAT;7 RUE DE MOSCOU;8ème Ardt;75108;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.325992455897135, 48.88003521869406]}";48.8800352187,2.3259924559
MATERNELLES (année scolaire 2017/2018);CHOMEL (8) POLY;8 rue CHOMEL;7ème Ardt;75107;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.325549473239966, 48.85217391430636]}";48.8521739143,2.32554947324
MATERNELLES (année scolaire 2017/2018);TCHAIKOVSKI (7) MAT;7 rue TCHAIKOVSKI;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364554543111962, 48.89418329582577]}";48.8941832958,2.36455454311
MATERNELLES (année scolaire 2017/2018);CHARLES BAUDELAIRE (16) MAT;16 rue CHARLES BAUDELAIRE;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.376926567135076, 48.84949899113741]}";48.8494989911,2.37692656714
MATERNELLES (année scolaire 2017/2018);FRANCOISE DORLEAC (2) MAT;2 place FRANCOISE DORLEAC;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.337228718598445, 48.89998158903114]}";48.899981589,2.3372287186
MATERNELLES (année scolaire 2017/2018);OUEST (69) POLY;69 RUE DE L' OUEST;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.318560363613517, 48.835649608966186]}";48.835649609,2.31856036361
MATERNELLES (année scolaire 2017/2018);BAYEN (56) MAT;56 rue BAYEN;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.29011418073213, 48.88354990061474]}";48.8835499006,2.29011418073
MATERNELLES (année scolaire 2017/2018);FRANCOIS COPPEE (10) MAT;10 rue FRANCOIS COPPEE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.287597764854824, 48.83992700637122]}";48.8399270064,2.28759776485
MATERNELLES (année scolaire 2017/2018);JACQUIER (23) MAT;23 rue JACQUIER;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.316997951968541, 48.82997508456919]}";48.8299750846,2.31699795197
MATERNELLES (année scolaire 2017/2018);BELLIARD (131) MAT;131 rue BELLIARD;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.335407144686619, 48.89632116854301]}";48.8963211685,2.33540714469
MATERNELLES (année scolaire 2017/2018);VILLIERS (22) MAT;22 AVENUE DE LA PORTE DE VILLIERS;17ème Ardt;75117;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.28550631497333, 48.88495140132992]}";48.8849514013,2.28550631497
MATERNELLES (année scolaire 2017/2018);JEAN-BAPTISTE CLEMENT (4) MAT;4 place JEAN-BAPTISTE CLEMENT;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.339059673341645, 48.88651853207589]}";48.8865185321,2.33905967334
MATERNELLES (année scolaire 2017/2018);ORSEL (56) MAT;56 RUE D' ORSEL;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.34086574965044, 48.88355382769702]}";48.8835538277,2.34086574965
MATERNELLES (année scolaire 2017/2018);SOMMERARD (10) MAT;10 rue DU SOMMERARD;5ème Ardt;75105;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.346871685406707, 48.849943328320705]}";48.8499433283,2.34687168541
MATERNELLES (année scolaire 2017/2018);GUTENBERG (72) MAT;72 rue GUTENBERG;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.278600402744605, 48.84137866339208]}";48.8413786634,2.27860040274
MATERNELLES (année scolaire 2017/2018);MORILLONS (40) MAT;40 RUE DES MORILLONS;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3014115490842793, 48.83227788322151]}";48.8322778832,2.30141154908
MATERNELLES (année scolaire 2018/2019);SURMELIN (18) MAT;18 RUE DU SURMELIN;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.4031726014027512, 48.867935927104334]}";48.8679359271,2.4031726014
MATERNELLES (année scolaire 2018/2019);HIPPOLYTE MAINDRON (48) MAT;48 rue HIPPOLYTE MAINDRON;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.320559193041485, 48.83040458055218]}";48.8304045806,2.32055919304
MATERNELLES (année scolaire 2018/2019);CLOS (18) MAT;18 RUE DU CLOS;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.407068203442938, 48.85722683319172]}";48.8572268332,2.40706820344
MATERNELLES (année scolaire 2018/2019);LAHIRE (13) MAT;13 rue LAHIRE;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.366461043770419, 48.82965725747828]}";48.8296572575,2.36646104377
MATERNELLES (année scolaire 2018/2019);LACHAMBEAUDIE (2) MAT;2 place LACHAMBEAUDIE;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.386397823020068, 48.83556193494763]}";48.8355619349,2.38639782302
MATERNELLES (année scolaire 2018/2019);BOISSIERE  (56) MAT;56 rue BOISSIERE;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.287887994067216, 48.86814707987146]}";48.8681470799,2.28788799407
MATERNELLES (année scolaire 2018/2019);PRIMO LEVI (21) POLY;21 rue PRIMO LEVI;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3787449005812302, 48.83054196798175]}";48.830541968,2.37874490058
MATERNELLES (année scolaire 2018/2019);JACQUIER (23) MAT;23 rue JACQUIER;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.316997951968541, 48.82997508456919]}";48.8299750846,2.31699795197
MATERNELLES (année scolaire 2018/2019);ARCHEREAU (58) MAT;58 rue ARCHEREAU;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.375818943387285, 48.89261609503496]}";48.892616095,2.37581894339
MATERNELLES (année scolaire 2018/2019);VINCENT AURIOL (90) MAT;90 boulevard VINCENT AURIOL;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.3636367414801063, 48.83369228808697]}";48.8336922881,2.36363674148
MATERNELLES (année scolaire 2018/2019);TOURELLES (9) POLY;9 RUE DES TOURELLES;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.4040861161148133, 48.874737294075985]}";48.8747372941,2.40408611611
MATERNELLES (année scolaire 2018/2019);VERSAILLES (141) MAT;141 AVENUE DE VERSAILLES;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.268017433019282, 48.84212001155344]}";48.8421200116,2.26801743302
MATERNELLES (année scolaire 2018/2019);TURENNE (52) MAT;52 RUE DE TURENNE;3ème Ardt;75103;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.364613706290211, 48.858422163813835]}";48.8584221638,2.36461370629
MATERNELLES (année scolaire 2018/2019);PROCESSION (66) MAT;66 RUE DE LA PROCESSION;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.309429981956326, 48.836574143941256]}";48.8365741439,2.30942998196
MATERNELLES (année scolaire 2018/2019);SEXTIUS MICHEL (22) MAT;22 rue SEXTIUS MICHEL;15ème Ardt;75115;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.288411192755046, 48.85011713893556]}";48.8501171389,2.28841119276
MATERNELLES (année scolaire 2018/2019);SOUZY (5) MAT;5 cité SOUZY;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.388751241172848, 48.85169542244519]}";48.8516954224,2.38875124117
MATERNELLES (année scolaire 2018/2019);CHAPTAL (12) MAT;12 rue CHAPTAL;9ème Ardt;75109;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.333632150860859, 48.880824649654805]}";48.8808246497,2.33363215086
MATERNELLES (année scolaire 2021/2022);CARDINAL AMETTE (3) MAT;3 PLACE DU CARDINAL AMETTE;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.297107585629457, 48.8509375253602]}";48.8509375254,2.29710758563
MATERNELLES (année scolaire 2021/2022);CLOS (18) MAT;18 RUE DU CLOS;20ème Ardt;75120;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.40706820347364, 48.857226830493836]}";48.8572268305,2.40706820347
MATERNELLES (année scolaire 2021/2022);BUFFAULT (34) MAT;34 RUE BUFFAULT;9ème Ardt;75109;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.342510683558091, 48.876430241183726]}";48.8764302412,2.34251068356
MATERNELLES (année scolaire 2021/2022);BERNARD BUFFET (14) POLY;14 RUE BERNARD BUFFET;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.316047471762747, 48.8916876805489]}";48.8916876805,2.31604747176
MATERNELLES (année scolaire 2021/2022);BRUXELLES (34) MAT;34 RUE DE BRUXELLES;9ème Ardt;75109;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.328683866296426, 48.88297371417336]}";48.8829737142,2.3286838663
MATERNELLES (année scolaire 2021/2022);REIMS (38-40) POLY;38 BOULEVARD DE REIMS;17ème Ardt;75117;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.295450619155225, 48.88828196110204]}";48.8882819611,2.29545061916
MATERNELLES (année scolaire 2020/2021);RODIER (30) MAT;30 RUE RODIER;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.343003990474677, 48.87870345656934]}";48.8787034566,2.34300399047
MATERNELLES (année scolaire 2020/2021);CHAPON (25) MAT;25 RUE CHAPON;3ème Ardt;75103;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.355172115536024, 48.863620125744795]}";48.8636201257,2.35517211554
MATERNELLES (année scolaire 2020/2021);TRAVERSIERE (41) MAT;41 RUE TRAVERSIERE;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.373243960339895, 48.84763095639695]}";48.8476309564,2.37324396034
MATERNELLES (année scolaire 2020/2021);AUBERVILLIERS (132) MAT;132 RUE D' AUBERVILLIERS;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.36936968220563, 48.891947686946594]}";48.8919476869,2.36936968221
MATERNELLES (année scolaire 2020/2021);ARMAND ROUSSEAU (13) MAT;13 AVENUE ARMAND ROUSSEAU;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.409153107089975, 48.83651227435612]}";48.8365122744,2.40915310709
MATERNELLES (année scolaire 2020/2021);VITRUVE (61) MAT;61 RUE VITRUVE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.407038951132291, 48.85951672684383]}";48.8595167268,2.40703895113
MATERNELLES (année scolaire 2020/2021);MURAT (162) MAT;162 BOULEVARD MURAT;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.265105062095442, 48.838953773242956]}";48.8389537732,2.2651050621
MATERNELLES (année scolaire 2020/2021);MAURICE ROUVIER (2) MAT;2 RUE MAURICE ROUVIER;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.310572150253057, 48.83060046384505]}";48.8306004638,2.31057215025
MATERNELLES (année scolaire 2020/2021);CLOYS (41) MAT;41 RUE DES CLOYS;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3382587769550263, 48.89293314755427]}";48.8929331476,2.33825877696
MATERNELLES (année scolaire 2020/2021);ROQUEPINE (16) MAT;16 RUE ROQUEPINE;8ème Ardt;75108;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.31849786905355, 48.873350719434995]}";48.8733507194,2.31849786905
MATERNELLES (année scolaire 2020/2021);RENAUDES (31) MAT;31 RUE DES RENAUDES;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.297720761532415, 48.88069860255016]}";48.8806986026,2.29772076153
MATERNELLES (année scolaire 2020/2021);LE VAU (10) POLY;10 RUE LE VAU;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.411311714374793, 48.86659751849794]}";48.8665975185,2.41131171437
MATERNELLES (année scolaire 2020/2021);MACDONALD (118) POLY;118 BOULEVARD MAC DONALD;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.381345564316938, 48.899088333111806]}";48.8990883331,2.38134556432
MATERNELLES (année scolaire 2020/2021);MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.4070143512307203, 48.840138661603454]}";48.8401386616,2.40701435123
MATERNELLES (année scolaire 2020/2021);DECAMPS (4) POLY;4 RUE DECAMPS;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.282533558661957, 48.86525179961121]}";48.8652517996,2.28253355866
MATERNELLES (année scolaire 2020/2021);CHOMEL (8) POLY;8 RUE CHOMEL;7ème Ardt;75107;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.32554947454451, 48.85217391881049]}";48.8521739188,2.32554947454
MATERNELLES (année scolaire 2021/2022);VARET (9) MAT;9 RUE VARET;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.280942337739886, 48.83995425464355]}";48.8399542546,2.28094233774
MATERNELLES (année scolaire 2021/2022);VAUVENARGUES (4) MAT;4 RUE VAUVENARGUES;18ème Ardt;75118;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.33458903850447, 48.892204778299806]}";48.8922047783,2.3345890385
MATERNELLES (année scolaire 2021/2022);CLAUZEL (12) MAT;12 RUE CLAUZEL;9ème Ardt;75109;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.338667953182551, 48.879161676288]}";48.8791616763,2.33866795318
MATERNELLES (année scolaire 2021/2022);LE VAU (8) MAT;8 RUE LE VAU;20ème Ardt;75120;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.411400845020112, 48.86636875700863]}";48.866368757,2.41140084502
MATERNELLES (année scolaire 2021/2022);ALESIA (190) MAT;190 RUE D'ALESIA;14ème Ardt;75114;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.312654100917725, 48.83256626226925]}";48.8325662623,2.31265410092
MATERNELLES (année scolaire 2021/2022);L.M.NORDMANN (140) MAT;140 RUE LEON MAURICE NORDMANN;13ème Ardt;75113;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.34318212956414, 48.83377350532778]}";48.8337735053,2.34318212956
MATERNELLES (année scolaire 2021/2022);MAROC (34) MAT;34 RUE DU MAROC;19ème Ardt;75119;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.367738357147405, 48.88716202449679]}";48.8871620245,2.36773835715
MATERNELLES (année scolaire 2021/2022);JOSEPH DE MAISTRE (94) MAT;94 RUE JOSEPH DE MAISTRE;18ème Ardt;75118;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.330324707554502, 48.89328502795116]}";48.893285028,2.33032470755
MATERNELLES (année scolaire 2021/2022);BALARD (95) MAT;95 RUE BALARD;15ème Ardt;75115;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.278654953647318, 48.837787585221214]}";48.8377875852,2.27865495365
MATERNELLES (année scolaire 2021/2022);MADAME (40) MAT;40 RUE MADAME;6ème Ardt;75106;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.331618835129781, 48.849143495578915]}";48.8491434956,2.33161883513
MATERNELLES (année scolaire 2021/2022);MONT CENIS (77) MAT;77 RUE DU MONT CENIS;18ème Ardt;75118;2021-2022;Maternelle;"{""type"": ""Point"", ""coordinates"": [2.343964979890232, 48.892077010971704]}";48.892077011,2.34396497989
MATERNELLES (année scolaire 2020/2021);AMIRAL ROUSSIN (33) MAT;33 RUE DE L' AMIRAL ROUSSIN;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.299510366515014, 48.84462369220469]}";48.8446236922,2.29951036652
MATERNELLES (année scolaire 2019/2020);SERGE PROKOFIEV (18) MAT;18 RUE SERGE PROKOFIEV;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.268019988820712, 48.85427581944592]}";48.8542758194,2.26801998882
MATERNELLES (année scolaire 2019/2020);BESSIERES (90) MAT;90 BOULEVARD BESSIERES;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.319125846419884, 48.89665547906366]}";48.8966554791,2.31912584642
MATERNELLES (année scolaire 2019/2020);PLANCHAT (52) MAT;52 RUE PLANCHAT;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.39660065227614, 48.85580459788268]}";48.8558045979,2.39660065228
MATERNELLES (année scolaire 2019/2020);MARTEL (9) MAT;9 RUE MARTEL;10ème Ardt;75110;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.35291462344967, 48.87397516877988]}";48.8739751688,2.35291462345
MATERNELLES (année scolaire 2019/2020);MOUFFETARD (29) MAT;29 RUE MOUFFETARD;5ème Ardt;75105;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3494204471467333, 48.84398662318572]}";48.8439866232,2.34942044715
MATERNELLES (année scolaire 2019/2020);ST GERMAIN L'AUXERROIS (6) MAT;6 RUE SAINT-GERMAIN L'AUXERROIS;1er Ardt;75101;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.345386711668791, 48.85821794973457]}";48.8582179497,2.34538671167
MATERNELLES (année scolaire 2019/2020);MIOLLIS (33) MAT;33 RUE MIOLLIS;15ème Ardt;75115;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.302463473586401, 48.845415110999795]}";48.845415111,2.30246347359
MATERNELLES (année scolaire 2019/2020);GILBERT CESBRON (1) POLY;1 RUE GILBERT CESBRON;17ème Ardt;75117;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.31417145446729, 48.89340359807482]}";48.8934035981,2.31417145447
MATERNELLES (année scolaire 2017/2018);AMIRAL ROUSSIN (33) MAT;33 RUE DE L' AMIRAL ROUSSIN;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.299510366502926, 48.84462369310401]}";48.8446236931,2.2995103665
MATERNELLES (année scolaire 2017/2018);PAUL ABADIE (1) MAT;1 rue PAUL ABADIE;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.335379864352851, 48.896781094060486]}";48.8967810941,2.33537986435
MATERNELLES (année scolaire 2017/2018);LEPAGE (11) MAT;11 cité LEPAGE;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.371355788912335, 48.88042682890877]}";48.8804268289,2.37135578891
MATERNELLES (année scolaire 2017/2018);GRANGE BATELIERE (11) MAT;11 RUE DE LA GRANGE BATELIERE;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.342063792749881, 48.87301747416565]}";48.8730174742,2.34206379275
MATERNELLES (année scolaire 2017/2018);CEPRE (13) MAT;13 rue CEPRE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.303604368688899, 48.84662436704927]}";48.846624367,2.30360436869
MATERNELLES (année scolaire 2017/2018);POISSONNIERS (142) POLY;142 RUE DES POISSONNIERS;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.353021908243544, 48.89681367329203]}";48.8968136733,2.35302190824
MATERNELLES (année scolaire 2017/2018);REUNION (91) MAT;91 RUE DE LA REUNION;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.400255962411721, 48.856442692915536]}";48.8564426929,2.40025596241
MATERNELLES (année scolaire 2017/2018);ST MERRI (11) POLY;11 rue SAINT-MERRI;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.352953080835138, 48.85930477197084]}";48.859304772,2.35295308084
MATERNELLES (année scolaire 2017/2018);PELLEPORT (99) MAT;99 rue PELLEPORT;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.399462175108722, 48.87020949567696]}";48.8702094957,2.39946217511
MATERNELLES (année scolaire 2017/2018);RAMPAL (5-7) MAT;5 rue RAMPAL;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3796825299176563, 48.873372460283505]}";48.8733724603,2.37968252992
MATERNELLES (année scolaire 2017/2018);PIERRE FONCIN (2) MAT;2 rue PIERRE FONCIN;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.409217975578161, 48.87134099150655]}";48.8713409915,2.40921797558
MATERNELLES (année scolaire 2017/2018);LE VAU (10) POLY;10 rue LE VAU;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.41131171297101, 48.86659752208843]}";48.8665975221,2.41131171297
MATERNELLES (année scolaire 2017/2018);KUSS (8) POLY;8 rue KUSS;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.351305571856379, 48.82223098891177]}";48.8222309889,2.35130557186
MATERNELLES (année scolaire 2017/2018);LAS CASES (27) POLY;27 rue LAS CASES;7ème Ardt;75107;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.318591445993513, 48.85897842588452]}";48.8589784259,2.31859144599
MATERNELLES (année scolaire 2017/2018);DARIUS MILHAUD (53) MAT;53 allée DARIUS MILHAUD;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.390893242830501, 48.88468263470721]}";48.8846826347,2.39089324283
MATERNELLES (année scolaire 2017/2018);CARNOT (16) MAT;8 avenue LAMORICIERE;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.412250241972103, 48.84473017093627]}";48.8447301709,2.41225024197
MATERNELLES (année scolaire 2017/2018);FOREST (14) POLY;14 rue FOREST;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.329087390197587, 48.885733365640526]}";48.8857333656,2.3290873902
MATERNELLES (année scolaire 2018/2019);DARIUS MILHAUD (53) MAT;53 allée DARIUS MILHAUD;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.39089324284102, 48.884682633807955]}";48.8846826338,2.39089324284
MATERNELLES (année scolaire 2018/2019);RICAUT (8) MAT;8 rue RICAUT;13ème Ardt;75113;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.361454579179297, 48.829850845096324]}";48.8298508451,2.36145457918
MATERNELLES (année scolaire 2018/2019);CHAMPIONNET (72) MAT;72 rue CHAMPIONNET;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.344880362537594, 48.89589084627451]}";48.8958908463,2.34488036254
MATERNELLES (année scolaire 2018/2019);GEORGES THILL (11) MAT;11 rue GEORGES THILL;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.388884800968734, 48.88670169010371]}";48.8867016901,2.38888480097
MATERNELLES (année scolaire 2018/2019);POPINCOURT (9) MAT;9 rue POPINCOURT;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.377318738023071, 48.857379059874134]}";48.8573790599,2.37731873802
MATERNELLES (année scolaire 2018/2019);BRUXELLES (34) MAT;34 RUE DE BRUXELLES;9ème Ardt;75109;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.328683866273241, 48.8829737159719]}";48.882973716,2.32868386627
MATERNELLES (année scolaire 2019/2020);SARRETTE (34) MAT;34 RUE SARRETTE;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.328399466266383, 48.82600796169433]}";48.8260079617,2.32839946627
MATERNELLES (année scolaire 2018/2019);LEPAGE (11) MAT;11 cité LEPAGE;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.37135578892319, 48.880426828009504]}";48.880426828,2.37135578892
MATERNELLES (année scolaire 2019/2020);CONSTANTIN PECQUEUR (1) MAT;1 PLACE CONSTANTIN PECQUEUR;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.337932093168929, 48.88882548983265]}";48.8888254898,2.33793209317
MATERNELLES (année scolaire 2018/2019);LAS CASES (27) POLY;27 rue LAS CASES;7ème Ardt;75107;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.318591445993513, 48.85897842588452]}";48.8589784259,2.31859144599
MATERNELLES (année scolaire 2019/2020);LONGCHAMP (130) MAT;130 RUE DE LONGCHAMP;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.278254209950328, 48.867275650813475]}";48.8672756508,2.27825420995
MATERNELLES (année scolaire 2018/2019);VITRUVE (61) MAT;61 rue VITRUVE;20ème Ardt;75120;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.407038949738641, 48.85951672953494]}";48.8595167295,2.40703894974
MATERNELLES (année scolaire 2019/2020);EUGENIE COTTON (20) MAT;20 RUE EUGENIE COTTON;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.39504113283322, 48.87880036635741]}";48.8788003664,2.39504113283
