Type d'établissement - Année scolaire;Libellé établissement;Adresse;Arrondissement;Code INSEE;Année scolaire;Type établissement;geo_shape;geo_point_2d
ELEMENTAIRES (année scolaire 2017/2018);ALOUETTES (5) ELEM;5 RUE DES ALOUETTES;19ème Ardt;75119;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.385251305758409, 48.87722542705316]}";48.8772254271,2.38525130576
ELEMENTAIRES (année scolaire 2019/2020);PARC DES PRINCES (23) ELEM;23 AVENUE DU PARC DES PRINCES;16ème Ardt;75116;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.254649205899527, 48.840918391632755]}";48.8409183916,2.2546492059
ELEMENTAIRES (année scolaire 2017/2018);LONGCHAMP (130) ELEM;130 RUE DE LONGCHAMP;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.278254209950328, 48.867275650813475]}";48.8672756508,2.27825420995
ELEMENTAIRES (année scolaire 2019/2020);PIERRE GOURDAULT (11) ELEM;11 RUE PIERRE GOURDAULT;13ème Ardt;75113;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.370805498283839, 48.83126862814934]}";48.8312686281,2.37080549828
ELEMENTAIRES (année scolaire 2017/2018);EUGENE VARLIN (10) POLY;10 rue EUGENE VARLIN;10ème Ardt;75110;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364774028762827, 48.878337448439076]}";48.8783374484,2.36477402876
ELEMENTAIRES (année scolaire 2019/2020);BELLEVILLE (104) ELEM;104 RUE DE BELLEVILLE;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.386640944522955, 48.87445797888274]}";48.8744579789,2.38664094452
ELEMENTAIRES (année scolaire 2017/2018);CLICHY (10) ELEM;10 RUE DE CLICHY;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.330467375919197, 48.87772691291157]}";48.8777269129,2.33046737592
ELEMENTAIRES (année scolaire 2018/2019);PAUL BAUDRY (10) POLY;10 rue PAUL BAUDRY;8ème Ardt;75108;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.307404168247267, 48.87234526109758]}";48.8723452611,2.30740416825
ELEMENTAIRES (année scolaire 2018/2019);MATHIS (14) ELEM;14 rue MATHIS;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.375498128719822, 48.89086528918497]}";48.8908652892,2.37549812872
ELEMENTAIRES (année scolaire 2018/2019);ALOUETTES (5) ELEM;5 RUE DES ALOUETTES;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.385223640150794, 48.87709682447643]}";48.8770968245,2.38522364015
ELEMENTAIRES (année scolaire 2018/2019);SEVERO (12) ELEM;12 rue SEVERO;14ème Ardt;75114;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.323527360840457, 48.832450255589116]}";48.8324502556,2.32352736084
ELEMENTAIRES (année scolaire 2018/2019);LEPIC (62) ELEM;62 rue LEPIC;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.333969772226811, 48.88694476410723]}";48.8869447641,2.33396977223
ELEMENTAIRES (année scolaire 2018/2019);CHARDON LAGACHE (64) MAT;64 rue CHARDON-LAGACHE;16ème Ardt;75116;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.264222282900329, 48.842361131803855]}";48.8423611318,2.2642222829
ELEMENTAIRES (année scolaire 2018/2019);MONTEMPOIVRE (16) POLY;16 RUE DE MONTEMPOIVRE;12ème Ardt;75112;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.407014349847818, 48.840138663395315]}";48.8401386634,2.40701434985
ELEMENTAIRES (année scolaire 2018/2019);TANGER (17) ELEM;17 RUE DE TANGER;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.368120343861573, 48.885634473657156]}";48.8856344737,2.36812034386
ELEMENTAIRES (année scolaire 2021/2022);ARAGO (30) ELEM;30 BOULEVARD ARAGO;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.347458518784538, 48.835600452837575]}";48.8356004528,2.34745851878
ELEMENTAIRES (année scolaire 2021/2022);ETIENNE DOLET (31) ELEM;31 RUE ETIENNE DOLET;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.3853632373377343, 48.86814996343166]}";48.8681499634,2.38536323734
ELEMENTAIRES (année scolaire 2021/2022);SIBELLE (13) POLY;13 AVENUE DE LA SIBELLE;14ème Ardt;75114;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.338465797187958, 48.82597651828945]}";48.8259765183,2.33846579719
ELEMENTAIRES (année scolaire 2021/2022);LITTRE (6) ELEM;6 RUE LITTRE;6ème Ardt;75106;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.323773103790428, 48.84564322059344]}";48.8456432206,2.32377310379
ELEMENTAIRES (année scolaire 2021/2022);OLIVIER METRA (22) ELEM B;22 RUE OLIVIER METRA;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.394340268963194, 48.87289260018306]}";48.8728926002,2.39434026896
ELEMENTAIRES (année scolaire 2021/2022);EUGENE REISZ (4) ELEM;4 RUE EUGENE REISZ;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.410899652454784, 48.85660868082338]}";48.8566086808,2.41089965245
ELEMENTAIRES (année scolaire 2021/2022);PORTE D'IVRY (51) ELEM;51 AVENUE DE LA PORTE D'IVRY;13ème Ardt;75113;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.369608452834145, 48.82112753395739]}";48.821127534,2.36960845283
ELEMENTAIRES (année scolaire 2021/2022);EVANGILE (33) ELEM;33 RUE DE L'EVANGILE;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.3651224005960803, 48.89406873070227]}";48.8940687307,2.3651224006
ELEMENTAIRES (année scolaire 2021/2022);BOUVINES (4) ELEM;4 AVENUE DE BOUVINES;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.396500497696449, 48.84985276951626]}";48.8498527695,2.3965004977
ELEMENTAIRES (année scolaire 2021/2022);EUGENE VARLIN (10) ELEM;10 RUE EUGENE VARLIN;10ème Ardt;75110;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.364774028795733, 48.87833744574121]}";48.8783374457,2.3647740288
ELEMENTAIRES (année scolaire 2021/2022);FOYATIER (1) ELEM;1 RUE FOYATIER;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.342390890187886, 48.88466920919959]}";48.8846692092,2.34239089019
ELEMENTAIRES (année scolaire 2021/2022);DAVOUT (51) POLY;51 BD DAVOUT;20ème Ardt;75120;2021-2022;Polyvalent;"{""type"": ""Point"", ""coordinates"": [2.410732854164185, 48.851328921082725]}";48.8513289211,2.41073285416
ELEMENTAIRES (année scolaire 2021/2022);DAMREMONT (67) ELEM A;67 RUE DAMREMONT;18ème Ardt;75118;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.335358692676472, 48.892378699251324]}";48.8923786993,2.33535869268
ELEMENTAIRES (année scolaire 2021/2022);DAUMESNIL (253 T) ELEM;253 ter AVENUE DAUMESNIL;12ème Ardt;75112;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.403118294437877, 48.83704465692328]}";48.8370446569,2.40311829444
ELEMENTAIRES (année scolaire 2021/2022);BOULARD (46) ELEM;46 RUE BOULARD;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.327836191601365, 48.83266257501867]}";48.832662575,2.3278361916
ELEMENTAIRES (année scolaire 2021/2022);PIHET (1) ELEM;1 RUE PIHET;11ème Ardt;75111;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.373881981383271, 48.863454801173305]}";48.8634548012,2.37388198138
ELEMENTAIRES (année scolaire 2021/2022);RIBLETTE (16) ELEM A;16 RUE RIBLETTE;20ème Ardt;75120;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.406570081066556, 48.86006880940259]}";48.8600688094,2.40657008107
ELEMENTAIRES (année scolaire 2021/2022);ALAIN-FOURNIER ( 5) ELEM;5 SQUARE ALAIN-FOURNIER;14ème Ardt;75114;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.307674934788747, 48.828324298488255]}";48.8283242985,2.30767493479
ELEMENTAIRES (année scolaire 2021/2022);COMPANS (106) ELEM A;106 RUE COMPANS;19ème Ardt;75119;2021-2022;Elémentaire;"{""type"": ""Point"", ""coordinates"": [2.38978141843663, 48.88038554656878]}";48.8803855466,2.38978141844
ELEMENTAIRES (année scolaire 2020/2021);SIMPLON (14) POLY;14 RUE DU SIMPLON;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.351456531659591, 48.893573153615904]}";48.8935731536,2.35145653166
ELEMENTAIRES (année scolaire 2020/2021);GROS (18) POLY;18 RUE GROS;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.276148551055149, 48.85138249712523]}";48.8513824971,2.27614855106
ELEMENTAIRES (année scolaire 2020/2021);ST SEBASTIEN (24) ELEM;24 RUE SAINT-SEBASTIEN;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.369445127094933, 48.86111734285718]}";48.8611173429,2.36944512709
ELEMENTAIRES (année scolaire 2020/2021);HIPPOLYTE MAINDRON (48) ELEM;48 RUE HIPPOLYTE MAINDRON;14ème Ardt;75114;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.320559194450543, 48.83040457696268]}";48.830404577,2.32055919445
ELEMENTAIRES (année scolaire 2020/2021);LEVERT (1) ELEM;1 RUE LEVERT;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.389634851915271, 48.873072780898454]}";48.8730727809,2.38963485192
ELEMENTAIRES (année scolaire 2020/2021);ALEXANDRE DUMAS (39) ELEM;39 RUE ALEXANDRE DUMAS;11ème Ardt;75111;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.393254262343635, 48.85374866816142]}";48.8537486682,2.39325426234
ELEMENTAIRES (année scolaire 2020/2021);PIERRE FONCIN (8) ELEM A;8 RUE PIERRE FONCIN;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.409709173567287, 48.871359119933835]}";48.8713591199,2.40970917357
ELEMENTAIRES (année scolaire 2020/2021);PLAINE (9) ELEM B;9 RUE DE LA PLAINE;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.399914835474164, 48.84996400162307]}";48.8499640016,2.39991483547
ELEMENTAIRES (année scolaire 2020/2021);EUGENIE COTTON (16) ELEM A;16 RUE EUGENIE COTTON;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3945249391432952, 48.87874197496205]}";48.878741975,2.39452493914
ELEMENTAIRES (année scolaire 2020/2021);TANDOU (16) POLY;16 RUE TANDOU;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.379959680743265, 48.88615362252907]}";48.8861536225,2.37995968074
ELEMENTAIRES (année scolaire 2020/2021);BAUCHES (15) ELEM;15 RUE DES BAUCHES;16ème Ardt;75116;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.273564906582162, 48.85598013689167]}";48.8559801369,2.27356490658
ELEMENTAIRES (année scolaire 2020/2021);BRETONNEAU (9) ELEM;9 RUE BRETONNEAU;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.403196010195495, 48.86772369046553]}";48.8677236905,2.4031960102
ELEMENTAIRES (année scolaire 2020/2021);COLONEL MOLL (16) ELEM;16 RUE DU COLONEL MOLL;17ème Ardt;75117;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.290101062745709, 48.87801285587208]}";48.8780128559,2.29010106275
ELEMENTAIRES (année scolaire 2020/2021);VICTOIRE (16) ELEM;16 RUE DE LA VICTOIRE;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.3391898921326773, 48.87514754428801]}";48.8751475443,2.33918989213
ELEMENTAIRES (année scolaire 2020/2021);PYRENEES (291) ELEM B;291 RUE DES PYRENEES;20ème Ardt;75120;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.39487655920467, 48.86929088174665]}";48.8692908817,2.3948765592
ELEMENTAIRES (année scolaire 2020/2021);ST LAMBERT (10) ELEM A;10 RUE SAINT-LAMBERT;15ème Ardt;75115;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.290904237539606, 48.838126665571444]}";48.8381266656,2.29090423754
ELEMENTAIRES (année scolaire 2020/2021);CARDINAL LEMOINE (24) ELEM;24 RUE DU CARDINAL LEMOINE;5ème Ardt;75105;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.353281841578868, 48.84827305751572]}";48.8482730575,2.35328184158
ELEMENTAIRES (année scolaire 2020/2021);BLANCHE (9) ELEM;9 RUE BLANCHE;9ème Ardt;75109;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.331786454270088, 48.877968149024085]}";48.877968149,2.33178645427
ELEMENTAIRES (année scolaire 2020/2021);AUGUSTE PERRET (9) ELEM;9 RUE AUGUSTE PERRET;13ème Ardt;75113;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.359792237813676, 48.82483604940251]}";48.8248360494,2.35979223781
ELEMENTAIRES (année scolaire 2020/2021);MONT CENIS (26) ELEM;26 RUE DU MONT CENIS;18ème Ardt;75118;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.34215462731364, 48.88854677723921]}";48.8885467772,2.34215462731
ELEMENTAIRES (année scolaire 2020/2021);MANIN (40B) ELEM;40 bis RUE MANIN;19ème Ardt;75119;2020-2021;;"{""type"": ""Point"", ""coordinates"": [2.390714924040367, 48.884012100732356]}";48.8840121007,2.39071492404
ELEMENTAIRES (année scolaire 2018/2019);GENERAL BRUNET (7) ELEM;7 RUE DU GENERAL BRUNET;19ème Ardt;75119;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.390258805417732, 48.880265433706164]}";48.8802654337,2.39025880542
ELEMENTAIRES (année scolaire 2018/2019);RENARD (16) ELEM;16 RUE DU RENARD;4ème Ardt;75104;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.35249030480866, 48.85911493714074]}";48.8591149371,2.35249030481
ELEMENTAIRES (année scolaire 2018/2019);ST BERNARD (31) ELEM;31 rue SAINT-BERNARD;11ème Ardt;75111;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.380883656272338, 48.852703496166946]}";48.8527034962,2.38088365627
ELEMENTAIRES (année scolaire 2018/2019);DAMREMONT (67) ELEM A;67 rue DAMREMONT;18ème Ardt;75118;2018-2019;;"{""type"": ""Point"", ""coordinates"": [2.335358692664994, 48.892378700150566]}";48.8923787002,2.33535869266
ELEMENTAIRES (année scolaire 2019/2020);CHARENTON (315) ELEM;315 RUE DE CHARENTON;12ème Ardt;75112;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.395160327854313, 48.833631438233816]}";48.8336314382,2.39516032785
ELEMENTAIRES (année scolaire 2019/2020);LITTRE (6) ELEM;6 RUE LITTRE;6ème Ardt;75106;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3237731037437532, 48.84564322419063]}";48.8456432242,2.32377310374
ELEMENTAIRES (année scolaire 2019/2020);ST BERNARD (31) ELEM;31 RUE SAINT-BERNARD;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.380883656272338, 48.852703496166946]}";48.8527034962,2.38088365627
ELEMENTAIRES (année scolaire 2019/2020);CUGNOT (30) POLY;30 RUE CUGNOT;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.364587156963986, 48.8927157238122]}";48.8927157238,2.36458715696
ELEMENTAIRES (année scolaire 2019/2020);ALOUETTES (5) ELEM;5 RUE DES ALOUETTES;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.385223640150794, 48.87709682447643]}";48.8770968245,2.38522364015
ELEMENTAIRES (année scolaire 2019/2020);JARDINET (7) ELEM;7 RUE DU JARDINET;6ème Ardt;75106;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.340008398306312, 48.85266457442447]}";48.8526645744,2.34000839831
ELEMENTAIRES (année scolaire 2019/2020);PIHET (1) ELEM;1 RUE PIHET;11ème Ardt;75111;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.373881979987803, 48.86345480386403]}";48.8634548039,2.37388197999
ELEMENTAIRES (année scolaire 2019/2020);DUQUESNE (42) ELEM;42 AVENUE DUQUESNE;7ème Ardt;75107;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.313024267778847, 48.84959294574592]}";48.8495929457,2.31302426778
ELEMENTAIRES (année scolaire 2019/2020);SORBIER (15) ELEM;15 RUE SORBIER;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.392126579097336, 48.86643405845777]}";48.8664340585,2.3921265791
ELEMENTAIRES (année scolaire 2019/2020);CLICHY (10) ELEM;10 RUE DE CLICHY;9ème Ardt;75109;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.3304673759307573, 48.87772691201232]}";48.877726912,2.33046737593
ELEMENTAIRES (année scolaire 2019/2020);MANIN (34) MAT;34 RUE MANIN;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.389431821515378, 48.883500010128344]}";48.8835000101,2.38943182152
ELEMENTAIRES (année scolaire 2019/2020);ANTOINE CHANTIN (20) ELEM;20 RUE ANTOINE CHANTIN;14ème Ardt;75114;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.322656544918182, 48.8272529334466]}";48.8272529334,2.32265654492
ELEMENTAIRES (année scolaire 2019/2020);HOUDON (15) ELEM;15 RUE HOUDON;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.338452334160427, 48.88322840221499]}";48.8832284022,2.33845233416
ELEMENTAIRES (année scolaire 2019/2020);EUGENIE COTTON (16) ELEM A;16 RUE EUGENIE COTTON;19ème Ardt;75119;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.394524939111931, 48.87874197765986]}";48.8787419777,2.39452493911
ELEMENTAIRES (année scolaire 2019/2020);ETIENNE DOLET (31) ELEM;31 RUE ETIENNE DOLET;20ème Ardt;75120;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.385363237305901, 48.86814996612949]}";48.8681499661,2.38536323731
ELEMENTAIRES (année scolaire 2019/2020);FRET (4) POLY;4 RUE EVA KOTCHEVER;18ème Ardt;75118;2019-2020;;"{""type"": ""Point"", ""coordinates"": [2.357577896833972, 48.89757681905926]}";48.8975768191,2.35757789683
ELEMENTAIRES (année scolaire 2017/2018);FELIX FAURE (56) ELEM;56 avenue FELIX FAURE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.2866154930631, 48.84069866924896]}";48.8406986692,2.28661549306
ELEMENTAIRES (année scolaire 2017/2018);MILTON (5) ELEM;5 rue MILTON;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.340562813080707, 48.87734792470982]}";48.8773479247,2.34056281308
ELEMENTAIRES (année scolaire 2017/2018);BOILEAU (17-23) ELEM;17 rue BOILEAU;16ème Ardt;75116;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.2652642274467683, 48.84634434825157]}";48.8463443483,2.26526422745
ELEMENTAIRES (année scolaire 2017/2018);HOSPITAL. ST GERVAIS (10) POLY;10 RUE DES HOSPITALIERES SAINT-GERVAIS;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.359141781908422, 48.85791478899095]}";48.857914789,2.35914178191
ELEMENTAIRES (année scolaire 2017/2018);VIGEE LEBRUN (17) ELEM A;17 rue VIGEE-LEBRUN;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.310955515393977, 48.838854975192945]}";48.8388549752,2.31095551539
ELEMENTAIRES (année scolaire 2017/2018);BUFFAULT (32) ELEM;32 rue BUFFAULT;9ème Ardt;75109;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.342436570832637, 48.87631292851756]}";48.8763129285,2.34243657083
ELEMENTAIRES (année scolaire 2017/2018);ETIENNE MARCEL (20) POLY;20 rue ETIENNE MARCEL;2ème Ardt;75102;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.348314568868274, 48.864140576953304]}";48.864140577,2.34831456887
ELEMENTAIRES (année scolaire 2017/2018);LAMORICIERE (10) ELEM A;10 avenue LAMORICIERE;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.4123379219614263, 48.844867693101534]}";48.8448676931,2.41233792196
ELEMENTAIRES (année scolaire 2017/2018);FRANCOIS COPPEE (14) ELEM;14 rue FRANCOIS COPPEE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.287841502893302, 48.839875285990345]}";48.839875286,2.28784150289
ELEMENTAIRES (année scolaire 2017/2018);ST BERNARD (31) ELEM;31 rue SAINT-BERNARD;11ème Ardt;75111;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.380883656261652, 48.852703497066244]}";48.8527034971,2.38088365626
ELEMENTAIRES (année scolaire 2017/2018);HIPPOLYTE MAINDRON (48) ELEM;48 rue HIPPOLYTE MAINDRON;14ème Ardt;75114;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.320559193029764, 48.830404581451454]}";48.8304045815,2.32055919303
ELEMENTAIRES (année scolaire 2017/2018);BERCY (165) ELEM;165 RUE DE BERCY;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.37539793063166, 48.84252116117617]}";48.8425211612,2.37539793063
ELEMENTAIRES (année scolaire 2017/2018);ST MARTIN (211) POLY;211 rue SAINT-MARTIN;3ème Ardt;75103;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.352812308934106, 48.86407166764568]}";48.8640716676,2.35281230893
ELEMENTAIRES (année scolaire 2017/2018);FRANC NOHAIN (9) ELEM;9 rue FRANC-NOHAIN;13ème Ardt;75113;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.375182201264491, 48.821401139014526]}";48.821401139,2.37518220126
ELEMENTAIRES (année scolaire 2017/2018);DOMBASLE (28) POLY;28 rue DOMBASLE;15ème Ardt;75115;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.298207099563796, 48.83588104254157]}";48.8358810425,2.29820709956
ELEMENTAIRES (année scolaire 2017/2018);BRECHE AUX LOUPS (18) ELEM;18 RUE DE LA BRECHE AUX LOUPS;12ème Ardt;75112;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.394091326617443, 48.83746316301731]}";48.837463163,2.39409132662
ELEMENTAIRES (année scolaire 2017/2018);CUGNOT (30) POLY;30 rue CUGNOT;18ème Ardt;75118;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.364587156953011, 48.892715724711486]}";48.8927157247,2.36458715695
ELEMENTAIRES (année scolaire 2017/2018);MOUSSY (9) ELEM;9 RUE DE MOUSSY;4ème Ardt;75104;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.3556145174337, 48.857738898725316]}";48.8577388987,2.35561451743
ELEMENTAIRES (année scolaire 2017/2018);MARE (42) ELEM;42 RUE DE LA MARE;20ème Ardt;75120;2017-2018;;"{""type"": ""Point"", ""coordinates"": [2.38996469521921, 48.8711011231293]}";48.8711011231,2.38996469522
